video,url,frame,color,framerate,descr_timeunit,width,height,aspect_ratio,activity,luminance_range,blurriness,noise
video_411,https://h5.mediathek.at/cdn.php?t=media&i=018AA59E-255-01FCA-00000484-0189A3E5&ft=mp4,5500,black_white,25.0,0.04,720,540,1.333333,65,0.909542,0.54976,0.149146
video_411,https://h5.mediathek.at/cdn.php?t=media&i=018AA59E-255-01FCA-00000484-0189A3E5&ft=mp4,6750,black_white,25.0,0.04,720,540,1.333333,64,0.909856,0.169817,0.10001
video_411,https://h5.mediathek.at/cdn.php?t=media&i=018AA59E-255-01FCA-00000484-0189A3E5&ft=mp4,8250,black_white,25.0,0.04,720,540,1.333333,166,0.916758,0.583049,0.264967
video_412,https://h5.mediathek.at/cdn.php?t=media&i=018AA5A9-318-01FDA-00000484-0189A3E5&ft=mp4,17000,black_white,25.0,0.04,720,540,1.333333,56,0.807948,0.545508,0.101003
video_412,https://h5.mediathek.at/cdn.php?t=media&i=018AA5A9-318-01FDA-00000484-0189A3E5&ft=mp4,19250,black_white,25.0,0.04,720,540,1.333333,90,0.791216,0.538098,0.242867
video_412,https://h5.mediathek.at/cdn.php?t=media&i=018AA5A9-318-01FDA-00000484-0189A3E5&ft=mp4,29500,black_white,25.0,0.04,720,540,1.333333,86,0.796078,0.526253,0.135024
video_412,https://h5.mediathek.at/cdn.php?t=media&i=018AA5A9-318-01FDA-00000484-0189A3E5&ft=mp4,3250,black_white,25.0,0.04,720,540,1.333333,31,0.602248,0.516826,0.0691717
video_412,https://h5.mediathek.at/cdn.php?t=media&i=018AA5A9-318-01FDA-00000484-0189A3E5&ft=mp4,7500,black_white,25.0,0.04,720,540,1.333333,46,0.664993,0.565324,0.173469
video_413,https://h5.mediathek.at/cdn.php?t=media&i=018AA5AC-1E6-01FDE-00000484-0189A3E5&ft=mp4,10000,black_white,25.0,0.04,720,540,1.333333,51,0.849569,0.361854,0.199611
video_413,https://h5.mediathek.at/cdn.php?t=media&i=018AA5AC-1E6-01FDE-00000484-0189A3E5&ft=mp4,2750,black_white,25.0,0.04,720,540,1.333333,67,0.693229,0.185634,0.207479
video_417,https://h5.mediathek.at/cdn.php?t=media&i=145D03A6-0EB-000B0-00000BBC-145C4B47&ft=mp4,4000,color,25.0,0.04,720,540,1.333333,61,0.700549,0.515198,0.132355
video_418,https://h5.mediathek.at/cdn.php?t=media&i=145D170A-064-000DF-00000BBC-145C4B47&ft=mp4,1000,color,25.0,0.04,720,540,1.333333,34,0.755869,0.616077,0.197982
video_419,https://h5.mediathek.at/cdn.php?t=media&i=145D1727-3C1-000E4-00000BBC-145C4B47&ft=mp4,2750,color,25.0,0.04,720,540,1.333333,118,0.834353,0.621176,0.159439
video_419,https://h5.mediathek.at/cdn.php?t=media&i=145D1727-3C1-000E4-00000BBC-145C4B47&ft=mp4,4250,color,25.0,0.04,720,540,1.333333,65,0.710222,0.663842,0.083755
video_420,https://h5.mediathek.at/cdn.php?t=media&i=018AA0A5-348-018CD-00000484-0189A3E5&ft=mp4,16000,black_white,25.0,0.04,720,540,1.333333,77,0.867137,0.524662,0.158897
video_420,https://h5.mediathek.at/cdn.php?t=media&i=018AA0A5-348-018CD-00000484-0189A3E5&ft=mp4,16250,black_white,25.0,0.04,720,540,1.333333,139,0.840784,0.509334,0.159218
video_420,https://h5.mediathek.at/cdn.php?t=media&i=018AA0A5-348-018CD-00000484-0189A3E5&ft=mp4,4250,black_white,25.0,0.04,720,540,1.333333,34,0.754353,0.575841,0.0821269
video_421,https://h5.mediathek.at/cdn.php?t=media&i=018AA2B1-273-01BB9-00000484-0189A3E5&ft=mp4,11250,black_white,25.0,0.04,720,540,1.333333,85,0.880314,0.536117,0.166424
video_421,https://h5.mediathek.at/cdn.php?t=media&i=018AA2B1-273-01BB9-00000484-0189A3E5&ft=mp4,22750,black_white,25.0,0.04,720,540,1.333333,111,0.857673,0.634514,0.174808
video_421,https://h5.mediathek.at/cdn.php?t=media&i=018AA2B1-273-01BB9-00000484-0189A3E5&ft=mp4,25500,black_white,25.0,0.04,720,540,1.333333,78,0.934327,0.427959,0.0729283
video_421,https://h5.mediathek.at/cdn.php?t=media&i=018AA2B1-273-01BB9-00000484-0189A3E5&ft=mp4,34500,black_white,25.0,0.04,720,540,1.333333,96,0.835712,0.602816,0.104676
video_421,https://h5.mediathek.at/cdn.php?t=media&i=018AA2B1-273-01BB9-00000484-0189A3E5&ft=mp4,38000,black_white,25.0,0.04,720,540,1.333333,115,0.713046,0.576891,0.256836
video_425,https://h5.mediathek.at/cdn.php?t=media&i=018AA58D-2BF-01FB2-00000484-0189A3E5&ft=mp4,2500,black_white,25.0,0.04,720,540,1.333333,73,0.827608,0.522087,0.052243
video_425,https://h5.mediathek.at/cdn.php?t=media&i=018AA58D-2BF-01FB2-00000484-0189A3E5&ft=mp4,2750,black_white,25.0,0.04,720,540,1.333333,55,0.865987,0.511523,0.17712
video_425,https://h5.mediathek.at/cdn.php?t=media&i=018AA58D-2BF-01FB2-00000484-0189A3E5&ft=mp4,5250,black_white,25.0,0.04,720,540,1.333333,172,0.827085,0.664711,0.277801
video_425,https://h5.mediathek.at/cdn.php?t=media&i=018AA58D-2BF-01FB2-00000484-0189A3E5&ft=mp4,6000,black_white,25.0,0.04,720,540,1.333333,64,0.914667,0.550534,0.146829
video_426,https://h5.mediathek.at/cdn.php?t=media&i=018AA590-18D-01FB6-00000484-0189A3E5&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,79,0.825046,0.73306,0.118097
video_426,https://h5.mediathek.at/cdn.php?t=media&i=018AA590-18D-01FB6-00000484-0189A3E5&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,121,0.830118,0.567259,0.175924
video_426,https://h5.mediathek.at/cdn.php?t=media&i=018AA590-18D-01FB6-00000484-0189A3E5&ft=mp4,1500,black_white,25.0,0.04,720,540,1.333333,127,0.920575,0.510282,0.168401
video_426,https://h5.mediathek.at/cdn.php?t=media&i=018AA590-18D-01FB6-00000484-0189A3E5&ft=mp4,4000,black_white,25.0,0.04,720,540,1.333333,177,0.780026,0.593211,0.151347
video_426,https://h5.mediathek.at/cdn.php?t=media&i=018AA590-18D-01FB6-00000484-0189A3E5&ft=mp4,4750,black_white,25.0,0.04,720,540,1.333333,158,0.753673,0.340563,0.250642
video_427,https://h5.mediathek.at/cdn.php?t=media&i=145D038F-213-000AF-00000BBC-145C4B47&ft=mp4,2500,color,25.0,0.04,720,540,1.333333,52,0.635033,0.568603,0.0648443
video_427,https://h5.mediathek.at/cdn.php?t=media&i=145D038F-213-000AF-00000BBC-145C4B47&ft=mp4,3250,color,25.0,0.04,720,540,1.333333,139,0.698353,0.545329,0.218809
video_428,https://h5.mediathek.at/cdn.php?t=media&i=146A4D3A-390-00070-000005F8-14697A49&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,28,0.903634,0.571037,0.126903
video_429,https://h5.mediathek.at/cdn.php?t=media&i=146A4E26-1F1-00072-000005F8-14697A49&ft=mp4,10500,black_white,25.0,0.04,720,540,1.333333,34,0.833516,0.56857,0.119725
video_429,https://h5.mediathek.at/cdn.php?t=media&i=146A4E26-1F1-00072-000005F8-14697A49&ft=mp4,1500,black_white,25.0,0.04,720,540,1.333333,36,0.611765,0.55992,0.0851778
video_429,https://h5.mediathek.at/cdn.php?t=media&i=146A4E26-1F1-00072-000005F8-14697A49&ft=mp4,4750,black_white,25.0,0.04,720,540,1.333333,33,0.773281,0.535294,0.0802707
video_429,https://h5.mediathek.at/cdn.php?t=media&i=146A4E26-1F1-00072-000005F8-14697A49&ft=mp4,7250,black_white,25.0,0.04,720,540,1.333333,41,0.746458,0.561607,0.108634
video_433,https://h5.mediathek.at/cdn.php?t=media&i=018AA05A-145-01863-00000484-0189A3E5&ft=mp4,14750,black_white,25.0,0.04,720,540,1.333333,45,0.825725,0.530391,0.151489
video_433,https://h5.mediathek.at/cdn.php?t=media&i=018AA05A-145-01863-00000484-0189A3E5&ft=mp4,3250,black_white,25.0,0.04,720,540,1.333333,16,0.722039,0.534547,0.0641792
video_433,https://h5.mediathek.at/cdn.php?t=media&i=018AA05A-145-01863-00000484-0189A3E5&ft=mp4,8750,black_white,25.0,0.04,720,540,1.333333,55,0.485124,0.535246,0.104753
video_434,https://h5.mediathek.at/cdn.php?t=media&i=018AA05D-398-01867-00000484-0189A3E5&ft=mp4,12250,black_white,25.0,0.04,720,540,1.333333,53,0.689516,0.552105,0.129054
video_434,https://h5.mediathek.at/cdn.php?t=media&i=018AA05D-398-01867-00000484-0189A3E5&ft=mp4,2750,black_white,25.0,0.04,720,540,1.333333,30,0.683294,0.532947,0.0701168
video_437,https://h5.mediathek.at/cdn.php?t=media&i=018AA085-145-0189D-00000484-0189A3E5&ft=mp4,2250,black_white,25.0,0.04,720,540,1.333333,28,0.834039,0.244401,0.0953994
video_438,https://h5.mediathek.at/cdn.php?t=media&i=018AA0B5-03D-018E3-00000484-0189A3E5&ft=mp4,11000,black_white,25.0,0.04,720,540,1.333333,67,0.753569,0.521224,0.133273
video_438,https://h5.mediathek.at/cdn.php?t=media&i=018AA0B5-03D-018E3-00000484-0189A3E5&ft=mp4,2250,black_white,25.0,0.04,720,540,1.333333,31,0.779503,0.588383,0.0825332
video_438,https://h5.mediathek.at/cdn.php?t=media&i=018AA0B5-03D-018E3-00000484-0189A3E5&ft=mp4,2500,black_white,25.0,0.04,720,540,1.333333,29,0.90217,0.677407,0.0627593
video_438,https://h5.mediathek.at/cdn.php?t=media&i=018AA0B5-03D-018E3-00000484-0189A3E5&ft=mp4,8000,black_white,25.0,0.04,720,540,1.333333,44,0.688523,0.525086,0.0114647
video_440,https://h5.mediathek.at/cdn.php?t=media&i=018AA01B-256-01815-00000484-0189A3E5&ft=mp4,25500,black_white,25.0,0.04,720,540,1.333333,80,0.745359,0.642682,0.181772
video_440,https://h5.mediathek.at/cdn.php?t=media&i=018AA01B-256-01815-00000484-0189A3E5&ft=mp4,25750,black_white,25.0,0.04,720,540,1.333333,51,0.752837,0.680839,0.176719
video_445,https://h5.mediathek.at/cdn.php?t=media&i=1516BC45-259-00008-00000A08-151620B9&ft=mp4,13250,black_white,25.0,0.04,720,540,1.333333,28,0.990745,0.600599,0.0
video_445,https://h5.mediathek.at/cdn.php?t=media&i=1516BC45-259-00008-00000A08-151620B9&ft=mp4,13750,black_white,25.0,0.04,720,540,1.333333,26,0.999895,0.53461,0.093974
video_445,https://h5.mediathek.at/cdn.php?t=media&i=1516BC45-259-00008-00000A08-151620B9&ft=mp4,14000,black_white,25.0,0.04,720,540,1.333333,58,0.993778,0.539779,0.121283
video_445,https://h5.mediathek.at/cdn.php?t=media&i=1516BC45-259-00008-00000A08-151620B9&ft=mp4,15250,black_white,25.0,0.04,720,540,1.333333,27,0.770196,0.557039,0.069005
